"searchResultsLargeThumbnail href","s-image src","action href","classifiedTitle","titleIcon href","titleIcon src","searchResultsAttributeValue","searchResultsAttributeValue 2","classified-price-container","searchResultsDateValue","searchResultsDateValue 2","searchResultsLocationValue"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-magic-central-balat-19.kat.3-plus1-bos-kiralik-daire-1305560166/detay","https://i0.shbdn.com/photos/56/01/66/lthmb_13055601665hp.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","MAGIC / CENTRAL BALAT 19.KAT.3+1 BOŞ KİRALIK DAİRE","https://magicoffice.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","165","3+1","50.000 TL","15 Mart","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cb-class-kiralik-1-plus1-balat-merkezi-konum-daire-1294237923/detay","https://i0.shbdn.com/photos/23/79/23/lthmb_1294237923jpg.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","CB CLASS KİRALIK 1+1 BALAT MERKEZİ KONUM DAİRE","https://coldwellbankerclass.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","45","1+1","23.500 TL","15 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sur-ofisten-anda-park-ta-2-plus1-kiralik-daire-1305537553/detay","https://i0.shbdn.com/photos/53/75/53/lthmb_1305537553sri.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","SUR OFİSTEN ANDA PARK'TA 2+1 KİRALIK DAİRE","https://suroffice.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","125","2+1","35.000 TL","15 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-camlica-grand-celebi-de-kiralik-3-plus1-ebeveyn-banyolu-sifir-daire-1298680390/detay","https://i0.shbdn.com/photos/68/03/90/lthmb_1298680390bvk.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","Çamlıca Grand Çelebi'de Kiralık 3+1 Ebeveyn Banyolu Sıfır Daire","https://coldwellbankeraddress.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","205","3+1","46.500 TL","08 Mart","2026","BeşevlerÇamlıca Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-podyum-yani3-plus1-150m-kombi-1305529605/detay","https://i0.shbdn.com/photos/52/96/05/lthmb_1305529605jro.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","SAHİBİNDEN PODYUM YANI3+1 150M KOMBİ","","","150","3+1","35.000 TL","15 Mart","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-re-max-beyaz-besevler-de-bursa-manzarali-kiralik-3-plus1-daire-1297130054/detay","https://i0.shbdn.com/photos/13/00/54/lthmb_1297130054ruh.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","RE/MAX BEYAZ BEŞEVLER'DE BURSA MANZARALI KİRALIK 3+1 DAİRE","https://remaxbeyaz.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","135","3+1","33.500 TL","15 Mart","2026","BeşevlerBeşevler Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ahmetyesevi-balat-cad-ustunde-sifir-modern-5-plus1-dubleks-1300029702/detay","https://i0.shbdn.com/photos/02/97/02/lthmb_130002970296r.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","AHMETYESEVİ BALAT CAD. ÜSTÜNDE SIFIR MODERN 5+1 DUBLEKS","https://mplusrealestate.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","280","5+1","50.000 TL","15 Mart","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-pw-plus-balat-city-1-de-sifir-ayarinda-4-plus1-luks-daire-180m2-1300030424/detay","https://i0.shbdn.com/photos/03/04/24/lthmb_1300030424gk0.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","PW PLUS BALAT CİTY 1'DE SIFIR AYARINDA 4+1 LÜKS DAİRE (180m²)","https://plus.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","220","4+1","61.000 TL","15 Mart","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bursa-nilufer-cumhuriyet-site-ici-3-plus1-kiralik-daire-1305526612/detay","https://i0.shbdn.com/photos/52/66/12/lthmb_1305526612cjj.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","Bursa Nilüfer Cumhuriyet Site içi 3+1 Kiralık Daire","https://bursadenizgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","160","3+1","32.000 TL","15 Mart","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-besevler-konak-mh-kiralik-150-m2-lux-3-plus1-daire-35.000-tl-1302764784/detay","https://i0.shbdn.com/photos/76/47/84/lthmb_1302764784ufg.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER BEŞEVLER KONAK MH KİRALIK 150 m2 LÜX 3+1 DAİRE 35.000 TL","https://aydinemlakbesevler.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","150","3+1","35.000 TL","15 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-besevler-de-2-plus1-110-m2-esyali-kiralik-arakat-30.000-tl-1300021103/detay","https://i0.shbdn.com/photos/02/11/03/lthmb_1300021103px4.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER BEŞEVLER DE 2+1 110 M2 EŞYALI KİRALIK ARAKAT 30.000 TL","https://dagemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","110","2+1","30.000 TL","15 Mart","2026","BeşevlerBeşevler Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bolge-uzmani-has-emlak-park-nilufer-3-plus1-kiralik-arakat-1305503026/detay","https://i0.shbdn.com/photos/50/30/26/lthmb_1305503026io6.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","BÖLGE UZMANI HAS EMLAK PARK NİLÜFER 3+1 KİRALIK ARAKAT","https://hasemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","170","3+1","57.000 TL","15 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-besevlerde-fsm-yurume-mesafesinde-kiralik-3-plus1-daire-1305507247/detay","https://i0.shbdn.com/photos/50/72/47/lthmb_1305507247mo3.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","BEŞEVLERDE FSM YÜRÜME MESAFESİNDE KİRALIK 3+1 DAİRE","https://grandegayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","136","3+1","27.500 TL","15 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-yng-altin-bursa-nilufer-odunluk-kiralik-daire-1305499789/detay","https://i0.shbdn.com/photos/49/97/89/lthmb_13054997897je.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","YNG Altın Bursa Nilüfer Odunluk kiralık daire","https://yngaltingayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","114","2+1","25.000 TL","15 Mart","2026","BeşevlerOdunluk Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-dimora-city-2.etap-2-plus1-kiralik-daire-134-m2-net-1297093568/detay","https://i0.shbdn.com/photos/09/35/68/lthmb_1297093568a1k.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","DİMORA CITY 2.ETAP 2+1 KİRALIK DAİRE 134 m2 NET","https://dialogidealgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","150","2+1","41.000 TL","15 Mart","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kultur-de-berrak-sitesinde-3-plus1-kiralik-daire-1297071641/detay","https://i0.shbdn.com/photos/07/16/41/lthmb_1297071641sx9.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","KÜLTÜR'DE BERRAK SİTESİNDE 3+1 KİRALIK DAİRE...","https://umargayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","135","3+1","24.000 TL","15 Mart","2026","BeşevlerKültür Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-central-balat-1-plus1-full-esyali-kiralik-balkonlu-daire-1181232471/detay","https://i0.shbdn.com/photos/23/24/71/lthmb_1181232471uw1.jpg","https://www.sahibinden.com/kiralik?pagingOffset=40&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER CENTRAL BALAT 1+1 FULL EŞYALI KİRALIK BALKONLU DAİRE","https://taskalegayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","70","1+1","27.000 TL","15 Mart","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bes-evlerde-kiralik-daire-1305760080/detay","","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","BEŞ EVLERDE KİRALIK DAİRE","","","105","3+1","23.000 TL","16 Mart","2026","BeşevlerKültür Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-umutkent-te-amerikan-mutfakli-cam-balkonlu-kose-2-plus1-daire-1296449700/detay","https://i0.shbdn.com/photos/44/97/00/lthmb_12964497008fo.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","UMUTKENT te AMERİKAN MUTFAKLI CAM BALKONLU KÖŞE 2+1 DAİRE","https://dsgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","92","2+1","30.000 TL","14 Mart","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bursa-nilufer-fethiyede-kiralik-3-plus1-daire-1305351764/detay","https://i0.shbdn.com/photos/35/17/64/lthmb_1305351764yti.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","BURSA NİLÜFER FETHİYEDE KİRALIK 3+1 DAİRE","https://nuancegayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","145","3+1","24.000 TL","14 Mart","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-dialog-mihter-den-nilufer-fsm-bulvarinda-kiralik-daire-1294152416/detay","https://i0.shbdn.com/photos/15/24/16/lthmb_1294152416u8l.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","DİALOG MİHTER'DEN NİLÜFER FSM BULVARINDA KİRALIK DAİRE","https://mihtergayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","145","3+1","34.000 TL","14 Mart","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-ataevler-metro-yakini-havuzlu-sitede-4-plus1-kiralik-daire-1298841998/detay","https://i0.shbdn.com/photos/84/19/98/lthmb_1298841998dcy.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","Nilüfer Ataevler Metro Yakını Havuzlu Sitede 4+1 Kiralık Daire","https://huseyinbaki.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","190","4+1","51.500 TL","14 Mart","2026","AtaevlerBarış Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-emir-zafer-den-nilufer-camlica-da-140-m2-kiralik-3-plus1-daire-1299173585/detay","https://i0.shbdn.com/photos/17/35/85/lthmb_1299173585atl.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","EMİR ZAFER' DEN NİLÜFER ÇAMLICA DA 140 M² KİRALIK 3+1 DAİRE","https://keypartnersgayrimenkulemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","140","3+1","35.000 TL","14 Mart","2026","BeşevlerÇamlıca Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-pro-ofis-ten-full-sosyal-donatili-park-nilufer-de-kiralik-4-plus1-1287979467/detay","https://i0.shbdn.com/photos/97/94/67/lthmb_12879794675bv.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","PRO OFİS'ten FULL SOSYAL DONATILI, PARK NİLÜFER'de KİRALIK 4+1","https://proofis.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","315","4+1","67.500 TL","14 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bilici-denbalatta-kocakkent-2-de-kiralik-2-plus1-arakat-guzel-daire-1294129546/detay","https://i0.shbdn.com/photos/12/95/46/lthmb_1294129546a26.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","BİLİCİ denBALATTA KOÇAKKENT 2 de KİRALIK 2+1 ARAKAT GÜZEL DAİRE","https://bilicirealestate.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","100","2+1","33.000 TL","14 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-turyap-istasyon-dan-paradise-point-te-kose-tip-3-plus1-kiralik-daire-1255537337/detay","https://i0.shbdn.com/photos/53/73/37/lthmb_1255537337mxl.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","TURYAP İSTASYON'dan PARADİSE POİNT'te KÖŞE TİP 3+1 KİRALIK DAİRE","https://turyapistasyon.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","172","3+1","57.500 TL","14 Mart","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-kultur-mah.de-kiralik-manzarali-3-plus1-dubleks-daire-1287077333/detay","https://i0.shbdn.com/photos/07/73/33/lthmb_1287077333mfn.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER KÜLTÜR MAH.DE KİRALIK MANZARALI 3+1 DUBLEKS DAİRE","https://kristalturkiyedehagayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","162","3+1","39.000 TL","14 Mart","2026","BeşevlerKültür Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-cumhuriyet-mahallesi-kiralik-daire-1304583167/detay","https://i0.shbdn.com/photos/58/31/67/lthmb_1304583167x5x.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","Sahibinden Cumhuriyet mahallesi kiralık daire","","","109","3+1","23.000 TL","14 Mart","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-kiralik-fethiyede-hastaneye-2-dk-yurume-mesafesinde-1305373922/detay","https://i0.shbdn.com/photos/37/39/22/lthmb_13053739224ey.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","SAHİBİNDEN KİRALIK FETHİYEDE HASTANEYE 2 dk YÜRÜME MESAFESİNDE","","","130","3+1","22.000 TL","14 Mart","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-fatih-sultan-mehmet-bulvari-uzerinde-kiralik-3-plus0-daire-1296846354/detay","https://image5.sahibinden.com/primeRow/84/63/54/pr_thmb_1296846354fu1.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","FATİH SULTAN MEHMET BULVARI ÜZERİNDE KİRALIK 3+0 DAİRE","https://zenithrealty.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","120","3+0","22.500 TL","14 Mart","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-podyumpark-yaninda-bakimli-kiralik-3-plus1-daire-1280991337/detay","https://i0.shbdn.com/photos/99/13/37/lthmb_1280991337t4i.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","PODYUMPARK YANINDA BAKIMLI KİRALIK 3+1 DAİRE","https://merciiofisgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","140","3+1","26.000 TL","14 Mart","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bursa-nilufer-balat-mh.de-4-plus1-kiralik-dubleks-ofis-daire-1044853558/detay","https://i0.shbdn.com/photos/85/35/58/lthmb_1044853558s8p.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","BURSA NİLÜFER BALAT MH.DE 4+1 KİRALIK DUBLEKS OFİS/DAİRE","https://turyapbalat.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","286","4+1","60.000 TL","14 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-balat-egemen-evler-havuz-manzarali-arakat-kiralik-daire-1299784225/detay","https://i0.shbdn.com/photos/78/42/25/lthmb_1299784225hvc.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER BALAT EGEMEN EVLER HAVUZ MANZARALI ARAKAT KİRALIK DAİRE","https://dialogluxurygayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","205","3+1","57.000 TL","14 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cumhuriyet-mah-de-3-plus1-kiralik-daire-1294100300/detay","https://i0.shbdn.com/photos/10/03/00/lthmb_1294100300889.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","Cumhuriyet Mah. de 3+1 Kiralık Daire","https://emlakvagonuihsaniye.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","120","3+1","23.000 TL","14 Mart","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-fethiyede-metroya-2-dk-esyali-1-plus1-dubleks-kiralik-daire-1293802270/detay","https://i0.shbdn.com/photos/80/22/70/lthmb_1293802270l49.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","Nilüfer Fethiyede Metroya 2 Dk Eşyalı 1+1 Dubleks Kiralik Daire","","","85","1+1","24.500 TL","14 Mart","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-besevler-konak-mh-ful-esyali-3-plus1-kiralik-havuzlu-daire-1302755402/detay","https://i0.shbdn.com/photos/75/54/02/lthmb_1302755402srj.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER BEŞEVLER KONAK MH. FUL EŞYALI 3+1 KİRALIK HAVUZLU DAİRE","https://aydinemlakbesevler.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","170","3+1","25.000 TL","15 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-besevler-konak-da-merkezi-lokasyon-arakat-kiralik-daire-1305347934/detay","https://i0.shbdn.com/photos/34/79/34/lthmb_13053479346ei.jpg","https://www.sahibinden.com/kiralik?pagingOffset=60&address_district=884&address_district=886&address_town=189&address_city=16#","BEŞEVLER KONAK'DA MERKEZİ LOKASYON ARAKAT KİRALIK DAİRE","https://tasellergrupgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","90","2+1","18.000 TL","14 Mart","2026","BeşevlerKonak Mah."
